country,player,club,forward_or_back,stat,count
France,Gael Fickou,Stade Francais,Back,six_nations_start,15
France,Gael Fickou,Stade Francais,Back,six_nations_sub,9
France,Gael Fickou,Stade Francais,Back,six_nations_pts,25
France,Gael Fickou,Stade Francais,Back,six_nations_tries,5
France,Gael Fickou,Stade Francais,Back,six_nations_conv,0
France,Gael Fickou,Stade Francais,Back,six_nations_penalties,0
France,Gael Fickou,Stade Francais,Back,six_nations_drop,0
France,Gael Fickou,Stade Francais,Back,attacking,91
France,Gael Fickou,Stade Francais,Back,break,88
France,Gael Fickou,Stade Francais,Back,x2019_metres_gained,129
France,Gael Fickou,Stade Francais,Back,x2019_carries,32
France,Gael Fickou,Stade Francais,Back,x2019_six_nations_metres_per_carry,4.03125
France,Gael Fickou,Stade Francais,Back,x2019_minutes_played,248
France,Gael Fickou,Stade Francais,Back,x2019_points,0
France,Gael Fickou,Stade Francais,Back,x2019_tries,0
France,Gael Fickou,Stade Francais,Back,x2019_try_assists,0
France,Gael Fickou,Stade Francais,Back,x2019_conversions,0
France,Gael Fickou,Stade Francais,Back,x2019_penalty_goals,0
France,Gael Fickou,Stade Francais,Back,x2019_drop_goals,0
France,Gael Fickou,Stade Francais,Back,x2019_defenders_beaten,8
France,Gael Fickou,Stade Francais,Back,x2019_clean_breaks,5
France,Gael Fickou,Stade Francais,Back,x2019_gain_line_successes,10
France,Gael Fickou,Stade Francais,Back,x2019_interceptions,0
France,Gael Fickou,Stade Francais,Back,x2019_passes_made,10
France,Gael Fickou,Stade Francais,Back,x2019_off_loads_made,1
France,Gael Fickou,Stade Francais,Back,x2019_tackles_made,29
France,Gael Fickou,Stade Francais,Back,x2019_missed_tackles,2
France,Gael Fickou,Stade Francais,Back,x2019_turnovers_won,0
France,Gael Fickou,Stade Francais,Back,x2019_turnovers_conceded,1
France,Gael Fickou,Stade Francais,Back,x2019_handling_errors,1
France,Gael Fickou,Stade Francais,Back,x2019_penalties_conceded,1
France,Gael Fickou,Stade Francais,Back,x2019_kicks_from_hand,5
France,Gael Fickou,Stade Francais,Back,x2019_kicks_caught,2
France,Gael Fickou,Stade Francais,Back,x2019_successful_lineout_takes,0
France,Gael Fickou,Stade Francais,Back,x2019_stolen_lineouts,0
France,Gael Fickou,Stade Francais,Back,x2019_yellow_cards,1
France,Gael Fickou,Stade Francais,Back,x2019_red_cards,0
France,Julien Heriteau,Agen,Back,attacking,74
France,Julien Heriteau,Agen,Back,break,79
France,Virimi Vakatawa,Racing 92,Back,six_nations_matches,11
France,Virimi Vakatawa,Racing 92,Back,six_nations_start,11
France,Virimi Vakatawa,Racing 92,Back,six_nations_sub,0
France,Virimi Vakatawa,Racing 92,Back,six_nations_pts,10
France,Virimi Vakatawa,Racing 92,Back,six_nations_tries,2
France,Virimi Vakatawa,Racing 92,Back,six_nations_conv,0
France,Virimi Vakatawa,Racing 92,Back,six_nations_penalties,0
France,Virimi Vakatawa,Racing 92,Back,six_nations_drop,0
France,Virimi Vakatawa,Racing 92,Back,attacking,81
France,Virimi Vakatawa,Racing 92,Back,territorial_kick_meters,50
France,Virimi Vakatawa,Racing 92,Back,try_saver,29
France,Arthur Vincent,Montpellier,Back,attacking,69
France,Arthur Vincent,Montpellier,Back,break,75
France,Gervais Cordin,Grenoble,Back,try_saver,82
France,Gervais Cordin,Grenoble,Back,mark,86
France,Gervais Cordin,Grenoble,Back,defensive_catch,79
France,Lester Etien,Stade Francais,Back,attacking,74
France,Lester Etien,Stade Francais,Back,territorial_kick_meters,55
France,Lester Etien,Stade Francais,Back,try_saver,29
France,Gabriel Ngandebe,Montpellier,Back,attacking,83
France,Gabriel Ngandebe,Montpellier,Back,territorial_kick_meters,58
France,Gabriel Ngandebe,Montpellier,Back,try_saver,29
France,Damian Penaud,Clermont,Back,six_nations_matches,5
France,Damian Penaud,Clermont,Back,six_nations_start,5
France,Damian Penaud,Clermont,Back,six_nations_sub,0
France,Damian Penaud,Clermont,Back,six_nations_pts,10
France,Damian Penaud,Clermont,Back,six_nations_tries,2
France,Damian Penaud,Clermont,Back,six_nations_conv,0
France,Damian Penaud,Clermont,Back,six_nations_penalties,0
France,Damian Penaud,Clermont,Back,six_nations_drop,0
France,Damian Penaud,Clermont,Back,attacking,83
France,Damian Penaud,Clermont,Back,break,86
France,Damian Penaud,Clermont,Back,x2019_metres_gained,279
France,Damian Penaud,Clermont,Back,x2019_carries,28
France,Damian Penaud,Clermont,Back,x2019_six_nations_metres_per_carry,9.964285714285714
France,Damian Penaud,Clermont,Back,x2019_minutes_played,372
France,Damian Penaud,Clermont,Back,x2019_points,10
France,Damian Penaud,Clermont,Back,x2019_tries,2
France,Damian Penaud,Clermont,Back,x2019_try_assists,1
France,Damian Penaud,Clermont,Back,x2019_conversions,0
France,Damian Penaud,Clermont,Back,x2019_penalty_goals,0
France,Damian Penaud,Clermont,Back,x2019_drop_goals,0
France,Damian Penaud,Clermont,Back,x2019_defenders_beaten,14
France,Damian Penaud,Clermont,Back,x2019_clean_breaks,7
France,Damian Penaud,Clermont,Back,x2019_gain_line_successes,4
France,Damian Penaud,Clermont,Back,x2019_interceptions,0
France,Damian Penaud,Clermont,Back,x2019_passes_made,18
France,Damian Penaud,Clermont,Back,x2019_off_loads_made,5
France,Damian Penaud,Clermont,Back,x2019_tackles_made,26
France,Damian Penaud,Clermont,Back,x2019_missed_tackles,8
France,Damian Penaud,Clermont,Back,x2019_turnovers_won,4
France,Damian Penaud,Clermont,Back,x2019_turnovers_conceded,6
France,Damian Penaud,Clermont,Back,x2019_handling_errors,5
France,Damian Penaud,Clermont,Back,x2019_penalties_conceded,1
France,Damian Penaud,Clermont,Back,x2019_kicks_from_hand,5
France,Damian Penaud,Clermont,Back,x2019_kicks_caught,7
France,Damian Penaud,Clermont,Back,x2019_successful_lineout_takes,0
France,Damian Penaud,Clermont,Back,x2019_stolen_lineouts,0
France,Damian Penaud,Clermont,Back,x2019_yellow_cards,0
France,Damian Penaud,Clermont,Back,x2019_red_cards,0
France,Vincent Rattez,La Rochelle,Back,attacking,79
France,Vincent Rattez,La Rochelle,Back,territorial_kick_meters,54
France,Vincent Rattez,La Rochelle,Back,try_saver,85
France,Teddy Thomas,Racing 92,Back,six_nations_matches,5
France,Teddy Thomas,Racing 92,Back,six_nations_start,5
France,Teddy Thomas,Racing 92,Back,six_nations_sub,0
France,Teddy Thomas,Racing 92,Back,six_nations_pts,15
France,Teddy Thomas,Racing 92,Back,six_nations_tries,3
France,Teddy Thomas,Racing 92,Back,six_nations_conv,0
France,Teddy Thomas,Racing 92,Back,six_nations_penalties,0
France,Teddy Thomas,Racing 92,Back,six_nations_drop,0
France,Teddy Thomas,Racing 92,Back,attacking,85
France,Teddy Thomas,Racing 92,Back,territorial_kick_meters,81
France,Teddy Thomas,Racing 92,Back,try_saver,29
France,Kylan Hamdaoui,Stade Francais,Back,try_saver,29
France,Kylan Hamdaoui,Stade Francais,Back,mark,91
France,Kylan Hamdaoui,Stade Francais,Back,defensive_catch,87
France,Thomas Ramos,Toulouse,Back,six_nations_matches,4
France,Thomas Ramos,Toulouse,Back,six_nations_start,2
France,Thomas Ramos,Toulouse,Back,six_nations_sub,2
France,Thomas Ramos,Toulouse,Back,six_nations_pts,5
France,Thomas Ramos,Toulouse,Back,six_nations_tries,0
France,Thomas Ramos,Toulouse,Back,six_nations_conv,1
France,Thomas Ramos,Toulouse,Back,six_nations_penalties,1
France,Thomas Ramos,Toulouse,Back,six_nations_drop,0
France,Thomas Ramos,Toulouse,Back,try_saver,88
France,Thomas Ramos,Toulouse,Back,mark,90
France,Thomas Ramos,Toulouse,Back,defensive_catch,83
France,Thomas Ramos,Toulouse,Back,x2019_metres_gained,106
France,Thomas Ramos,Toulouse,Back,x2019_carries,25
France,Thomas Ramos,Toulouse,Back,x2019_six_nations_metres_per_carry,4.24
France,Thomas Ramos,Toulouse,Back,x2019_minutes_played,183
France,Thomas Ramos,Toulouse,Back,x2019_points,5
France,Thomas Ramos,Toulouse,Back,x2019_tries,0
France,Thomas Ramos,Toulouse,Back,x2019_try_assists,1
France,Thomas Ramos,Toulouse,Back,x2019_conversions,1
France,Thomas Ramos,Toulouse,Back,x2019_penalty_goals,1
France,Thomas Ramos,Toulouse,Back,x2019_drop_goals,0
France,Thomas Ramos,Toulouse,Back,x2019_defenders_beaten,11
France,Thomas Ramos,Toulouse,Back,x2019_clean_breaks,2
France,Thomas Ramos,Toulouse,Back,x2019_gain_line_successes,3
France,Thomas Ramos,Toulouse,Back,x2019_interceptions,0
France,Thomas Ramos,Toulouse,Back,x2019_passes_made,21
France,Thomas Ramos,Toulouse,Back,x2019_off_loads_made,2
France,Thomas Ramos,Toulouse,Back,x2019_tackles_made,2
France,Thomas Ramos,Toulouse,Back,x2019_missed_tackles,1
France,Thomas Ramos,Toulouse,Back,x2019_turnovers_won,1
France,Thomas Ramos,Toulouse,Back,x2019_turnovers_conceded,4
France,Thomas Ramos,Toulouse,Back,x2019_handling_errors,3
France,Thomas Ramos,Toulouse,Back,x2019_penalties_conceded,1
France,Thomas Ramos,Toulouse,Back,x2019_kicks_from_hand,7
France,Thomas Ramos,Toulouse,Back,x2019_kicks_caught,5
France,Thomas Ramos,Toulouse,Back,x2019_successful_lineout_takes,1
France,Thomas Ramos,Toulouse,Back,x2019_stolen_lineouts,0
France,Thomas Ramos,Toulouse,Back,x2019_yellow_cards,0
France,Thomas Ramos,Toulouse,Back,x2019_red_cards,0
Ireland,Max Deegan,Leinster,Forward,attacking,82
Ireland,Max Deegan,Leinster,Forward,scrum_score,72
Ireland,Max Deegan,Leinster,Forward,pass_complete,29
Ireland,Caelan Doris,Leinster,Forward,attacking,73
Ireland,Caelan Doris,Leinster,Forward,scrum_score,65
Ireland,Caelan Doris,Leinster,Forward,pass_complete,29
Ireland,Ultan Dillane,Connacht,Forward,six_nations_matches,8
Ireland,Ultan Dillane,Connacht,Forward,six_nations_start,1
Ireland,Ultan Dillane,Connacht,Forward,six_nations_sub,7
Ireland,Ultan Dillane,Connacht,Forward,six_nations_pts,0
Ireland,Ultan Dillane,Connacht,Forward,six_nations_tries,0
Ireland,Ultan Dillane,Connacht,Forward,six_nations_conv,0
Ireland,Ultan Dillane,Connacht,Forward,six_nations_penalties,0
Ireland,Ultan Dillane,Connacht,Forward,six_nations_drop,0
Ireland,Ultan Dillane,Connacht,Forward,lineout_score,87
Ireland,Ultan Dillane,Connacht,Forward,line_out_take,83
Ireland,Ultan Dillane,Connacht,Forward,line_out_steal,92
Ireland,Ultan Dillane,Connacht,Forward,x2019_metres_gained,27
Ireland,Ultan Dillane,Connacht,Forward,x2019_carries,14
Ireland,Ultan Dillane,Connacht,Forward,x2019_six_nations_metres_per_carry,1.9285714285714286
Ireland,Ultan Dillane,Connacht,Forward,x2019_minutes_played,109
Ireland,Ultan Dillane,Connacht,Forward,x2019_points,0
Ireland,Ultan Dillane,Connacht,Forward,x2019_tries,0
Ireland,Ultan Dillane,Connacht,Forward,x2019_try_assists,0
Ireland,Ultan Dillane,Connacht,Forward,x2019_conversions,0
Ireland,Ultan Dillane,Connacht,Forward,x2019_penalty_goals,0
Ireland,Ultan Dillane,Connacht,Forward,x2019_drop_goals,0
Ireland,Ultan Dillane,Connacht,Forward,x2019_defenders_beaten,1
Ireland,Ultan Dillane,Connacht,Forward,x2019_clean_breaks,0
Ireland,Ultan Dillane,Connacht,Forward,x2019_gain_line_successes,6
Ireland,Ultan Dillane,Connacht,Forward,x2019_interceptions,0
Ireland,Ultan Dillane,Connacht,Forward,x2019_passes_made,2
Ireland,Ultan Dillane,Connacht,Forward,x2019_off_loads_made,0
Ireland,Ultan Dillane,Connacht,Forward,x2019_tackles_made,21
Ireland,Ultan Dillane,Connacht,Forward,x2019_missed_tackles,3
Ireland,Ultan Dillane,Connacht,Forward,x2019_turnovers_won,1
Ireland,Ultan Dillane,Connacht,Forward,x2019_turnovers_conceded,1
Ireland,Ultan Dillane,Connacht,Forward,x2019_handling_errors,1
Ireland,Ultan Dillane,Connacht,Forward,x2019_penalties_conceded,0
Ireland,Ultan Dillane,Connacht,Forward,x2019_kicks_from_hand,0
Ireland,Ultan Dillane,Connacht,Forward,x2019_kicks_caught,0
Ireland,Ultan Dillane,Connacht,Forward,x2019_successful_lineout_takes,3
Ireland,Ultan Dillane,Connacht,Forward,x2019_stolen_lineouts,2
Ireland,Ultan Dillane,Connacht,Forward,x2019_yellow_cards,0
Ireland,Ultan Dillane,Connacht,Forward,x2019_red_cards,0
Ireland,Tadhg Furlong,Leinster,Forward,six_nations_matches,16
Ireland,Tadhg Furlong,Leinster,Forward,six_nations_start,14
Ireland,Tadhg Furlong,Leinster,Forward,six_nations_sub,2
Ireland,Tadhg Furlong,Leinster,Forward,six_nations_pts,0
Ireland,Tadhg Furlong,Leinster,Forward,six_nations_tries,0
Ireland,Tadhg Furlong,Leinster,Forward,six_nations_conv,0
Ireland,Tadhg Furlong,Leinster,Forward,six_nations_penalties,0
Ireland,Tadhg Furlong,Leinster,Forward,six_nations_drop,0
Ireland,Tadhg Furlong,Leinster,Forward,scrum_score,83
Ireland,Tadhg Furlong,Leinster,Forward,lineout_score,85
Ireland,Tadhg Furlong,Leinster,Forward,x2019_metres_gained,37
Ireland,Tadhg Furlong,Leinster,Forward,x2019_carries,49
Ireland,Tadhg Furlong,Leinster,Forward,x2019_six_nations_metres_per_carry,0.7551020408163265
Ireland,Tadhg Furlong,Leinster,Forward,x2019_minutes_played,311
Ireland,Tadhg Furlong,Leinster,Forward,x2019_points,0
Ireland,Tadhg Furlong,Leinster,Forward,x2019_tries,0
Ireland,Tadhg Furlong,Leinster,Forward,x2019_try_assists,0
Ireland,Tadhg Furlong,Leinster,Forward,x2019_conversions,0
Ireland,Tadhg Furlong,Leinster,Forward,x2019_penalty_goals,0
Ireland,Tadhg Furlong,Leinster,Forward,x2019_drop_goals,0
Ireland,Tadhg Furlong,Leinster,Forward,x2019_defenders_beaten,5
Ireland,Tadhg Furlong,Leinster,Forward,x2019_clean_breaks,2
Ireland,Tadhg Furlong,Leinster,Forward,x2019_gain_line_successes,12
Ireland,Tadhg Furlong,Leinster,Forward,x2019_interceptions,0
Ireland,Tadhg Furlong,Leinster,Forward,x2019_passes_made,13
Ireland,Tadhg Furlong,Leinster,Forward,x2019_off_loads_made,2
Ireland,Tadhg Furlong,Leinster,Forward,x2019_tackles_made,33
Ireland,Tadhg Furlong,Leinster,Forward,x2019_missed_tackles,7
Ireland,Tadhg Furlong,Leinster,Forward,x2019_turnovers_won,0
Ireland,Tadhg Furlong,Leinster,Forward,x2019_turnovers_conceded,1
Ireland,Tadhg Furlong,Leinster,Forward,x2019_handling_errors,1
Ireland,Tadhg Furlong,Leinster,Forward,x2019_penalties_conceded,3
Ireland,Tadhg Furlong,Leinster,Forward,x2019_kicks_from_hand,0
Ireland,Tadhg Furlong,Leinster,Forward,x2019_kicks_caught,0
Ireland,Tadhg Furlong,Leinster,Forward,x2019_successful_lineout_takes,0
Ireland,Tadhg Furlong,Leinster,Forward,x2019_stolen_lineouts,0
Ireland,Tadhg Furlong,Leinster,Forward,x2019_yellow_cards,0
Ireland,Tadhg Furlong,Leinster,Forward,x2019_red_cards,0
Ireland,Cian Healy,Leinster,Forward,six_nations_matches,44
Ireland,Cian Healy,Leinster,Forward,six_nations_start,34
Ireland,Cian Healy,Leinster,Forward,six_nations_sub,10
Ireland,Cian Healy,Leinster,Forward,six_nations_pts,20
Ireland,Cian Healy,Leinster,Forward,six_nations_tries,4
Ireland,Cian Healy,Leinster,Forward,six_nations_conv,0
Ireland,Cian Healy,Leinster,Forward,six_nations_penalties,0
Ireland,Cian Healy,Leinster,Forward,six_nations_drop,0
Ireland,Cian Healy,Leinster,Forward,scrum_score,81
Ireland,Cian Healy,Leinster,Forward,lineout_score,87
Ireland,Cian Healy,Leinster,Forward,x2019_metres_gained,31
Ireland,Cian Healy,Leinster,Forward,x2019_carries,26
Ireland,Cian Healy,Leinster,Forward,x2019_six_nations_metres_per_carry,1.1923076923076923
Ireland,Cian Healy,Leinster,Forward,x2019_minutes_played,225
Ireland,Cian Healy,Leinster,Forward,x2019_points,5
Ireland,Cian Healy,Leinster,Forward,x2019_tries,1
Ireland,Cian Healy,Leinster,Forward,x2019_try_assists,0
Ireland,Cian Healy,Leinster,Forward,x2019_conversions,0
Ireland,Cian Healy,Leinster,Forward,x2019_penalty_goals,0
Ireland,Cian Healy,Leinster,Forward,x2019_drop_goals,0
Ireland,Cian Healy,Leinster,Forward,x2019_defenders_beaten,4
Ireland,Cian Healy,Leinster,Forward,x2019_clean_breaks,0
Ireland,Cian Healy,Leinster,Forward,x2019_gain_line_successes,9
Ireland,Cian Healy,Leinster,Forward,x2019_interceptions,0
Ireland,Cian Healy,Leinster,Forward,x2019_passes_made,8
Ireland,Cian Healy,Leinster,Forward,x2019_off_loads_made,0
Ireland,Cian Healy,Leinster,Forward,x2019_tackles_made,32
Ireland,Cian Healy,Leinster,Forward,x2019_missed_tackles,5
Ireland,Cian Healy,Leinster,Forward,x2019_turnovers_won,2
Ireland,Cian Healy,Leinster,Forward,x2019_turnovers_conceded,4
Ireland,Cian Healy,Leinster,Forward,x2019_handling_errors,4
Ireland,Cian Healy,Leinster,Forward,x2019_penalties_conceded,4
Ireland,Cian Healy,Leinster,Forward,x2019_kicks_from_hand,0
Ireland,Cian Healy,Leinster,Forward,x2019_kicks_caught,0
Ireland,Cian Healy,Leinster,Forward,x2019_successful_lineout_takes,1
Ireland,Cian Healy,Leinster,Forward,x2019_stolen_lineouts,0
Ireland,Cian Healy,Leinster,Forward,x2019_yellow_cards,0
Ireland,Cian Healy,Leinster,Forward,x2019_red_cards,0
Ireland,Dave Heffernan,Connacht,Forward,scrum_score,79
Ireland,Dave Heffernan,Connacht,Forward,lineout_score,85
Ireland,Dave Heffernan,Connacht,Forward,jackal,72
Ireland,Iain Henderson,Ulster,Forward,six_nations_matches,22
Ireland,Iain Henderson,Ulster,Forward,six_nations_start,7
Ireland,Iain Henderson,Ulster,Forward,six_nations_sub,15
Ireland,Iain Henderson,Ulster,Forward,six_nations_pts,10
Ireland,Iain Henderson,Ulster,Forward,six_nations_tries,2
Ireland,Iain Henderson,Ulster,Forward,six_nations_conv,0
Ireland,Iain Henderson,Ulster,Forward,six_nations_penalties,0
Ireland,Iain Henderson,Ulster,Forward,six_nations_drop,0
Ireland,Iain Henderson,Ulster,Forward,lineout_score,84
Ireland,Iain Henderson,Ulster,Forward,line_out_take,87
Ireland,Iain Henderson,Ulster,Forward,line_out_steal,84
Ireland,Iain Henderson,Ulster,Forward,x2019_metres_gained,17
Ireland,Iain Henderson,Ulster,Forward,x2019_carries,15
Ireland,Iain Henderson,Ulster,Forward,x2019_six_nations_metres_per_carry,1.1333333333333333
Ireland,Iain Henderson,Ulster,Forward,x2019_minutes_played,87
Ireland,Iain Henderson,Ulster,Forward,x2019_points,0
Ireland,Iain Henderson,Ulster,Forward,x2019_tries,0
Ireland,Iain Henderson,Ulster,Forward,x2019_try_assists,0
Ireland,Iain Henderson,Ulster,Forward,x2019_conversions,0
Ireland,Iain Henderson,Ulster,Forward,x2019_penalty_goals,0
Ireland,Iain Henderson,Ulster,Forward,x2019_drop_goals,0
Ireland,Iain Henderson,Ulster,Forward,x2019_defenders_beaten,1
Ireland,Iain Henderson,Ulster,Forward,x2019_clean_breaks,0
Ireland,Iain Henderson,Ulster,Forward,x2019_gain_line_successes,6
Ireland,Iain Henderson,Ulster,Forward,x2019_interceptions,0
Ireland,Iain Henderson,Ulster,Forward,x2019_passes_made,7
Ireland,Iain Henderson,Ulster,Forward,x2019_off_loads_made,0
Ireland,Iain Henderson,Ulster,Forward,x2019_tackles_made,8
Ireland,Iain Henderson,Ulster,Forward,x2019_missed_tackles,1
Ireland,Iain Henderson,Ulster,Forward,x2019_turnovers_won,1
Ireland,Iain Henderson,Ulster,Forward,x2019_turnovers_conceded,0
Ireland,Iain Henderson,Ulster,Forward,x2019_handling_errors,0
Ireland,Iain Henderson,Ulster,Forward,x2019_penalties_conceded,1
Ireland,Iain Henderson,Ulster,Forward,x2019_kicks_from_hand,0
Ireland,Iain Henderson,Ulster,Forward,x2019_kicks_caught,1
Ireland,Iain Henderson,Ulster,Forward,x2019_successful_lineout_takes,6
Ireland,Iain Henderson,Ulster,Forward,x2019_stolen_lineouts,0
Ireland,Iain Henderson,Ulster,Forward,x2019_yellow_cards,0
Ireland,Iain Henderson,Ulster,Forward,x2019_red_cards,0
Ireland,Rob Herring,Ulster,Forward,scrum_score,67
Ireland,Rob Herring,Ulster,Forward,lineout_score,87
Ireland,Rob Herring,Ulster,Forward,jackal,79
Ireland,Ronan Kelleher,Leinster,Forward,scrum_score,63
Ireland,Ronan Kelleher,Leinster,Forward,lineout_score,77
Ireland,Ronan Kelleher,Leinster,Forward,jackal,77
